timestamp,mid_price,book-imbalance-0.1-10-1,book-delta-v1-0.1-10-1
2024-05-01 00:26:39.963221,87691997.12449202,9299.721265017986,1.0
2024-05-01 00:26:40.963222,87691827.10738142,5009.982286036015,-1.0
2024-05-01 00:26:41.963222,87691827.10738142,3730.4290193915367,-2.0
2024-05-01 00:26:42.963223,87691827.10738142,3637.470783725381,0.0
2024-05-01 00:26:43.963224,87691827.10738142,3637.470783725381,0.0
2024-05-01 00:26:44.963224,87691988.07637113,3586.465702176094,0.0
2024-05-01 00:26:45.963225,87691833.06919585,3428.8206829428673,1.0
2024-05-01 00:26:46.963227,87691833.06919585,3429.1981406509876,1.0
2024-05-01 00:26:47.963228,87691833.06919585,5075.1415808051825,-1.0
2024-05-01 00:26:48.963229,87691833.06919585,5004.456115037203,0.0
2024-05-01 00:26:49.963230,87691833.06919585,5004.456115037203,0.0
2024-05-01 00:26:50.963231,87691833.54602644,4426.747124418616,-1.0
2024-05-01 00:26:51.963231,87663994.05521522,27326.263501778245,-2.866065983073615
2024-05-01 00:26:52.963231,87663994.05521522,27330.130447998643,1.0
2024-05-01 00:26:53.963232,87663998.56167606,28445.643585577607,1.0
2024-05-01 00:26:54.963232,87663998.56167606,28483.897637695074,0.0
2024-05-01 00:26:55.963232,87663998.56167606,28483.897637695074,0.0
2024-05-01 00:26:56.963234,87691958.42477441,7750.7703276872635,2.866065983073615
2024-05-01 00:26:57.963234,87691960.74639253,12685.279185712337,-2.0
2024-05-01 00:26:58.963236,87691957.11420329,10242.046644225717,-1.0
2024-05-01 00:26:59.963236,87691957.11420329,7370.110500872135,0.0
2024-05-01 00:27:00.963238,87691959.9732564,7164.788622230291,-2.0
2024-05-01 00:27:01.963239,87691959.9732564,8053.510033413768,0.0
2024-05-01 00:27:02.963239,87691959.9732564,9522.325810402632,0.0
2024-05-01 00:27:03.963240,87691959.9732564,9664.528707876801,1.0
2024-05-01 00:27:04.963240,87691957.11420329,7048.4615970999,-0.8660659830736148
2024-05-01 00:27:05.963240,87691913.55468145,-4634.136730253696,-2.866065983073615
2024-05-01 00:27:06.963241,87691814.43314664,-12544.463268145919,0.0
2024-05-01 00:27:07.963241,87691814.43314664,-11852.520389422774,1.0
2024-05-01 00:27:08.963241,87691959.86467353,4099.066053122282,0.0
2024-05-01 00:27:09.963241,87691953.69000793,2952.4982058405876,-0.8660659830736148
2024-05-01 00:27:10.963241,87691955.23367432,5667.866708174348,0.0
2024-05-01 00:27:11.963242,87691955.23367432,7998.593548312783,0.0
2024-05-01 00:27:12.963243,87691955.23367432,8873.267433971167,2.0
2024-05-01 00:27:13.963244,87699987.65066878,13265.770267546177,2.866065983073615
2024-05-01 00:27:14.963244,87699987.65066878,13265.770267546177,0.0
2024-05-01 00:27:15.963245,87749912.01101504,-27816.090290039778,0.8660659830736148
2024-05-01 00:27:16.963246,87749915.09834784,-22833.638929456472,2.0
2024-05-01 00:27:17.963247,87749916.64201425,-21730.036496818066,0.0
2024-05-01 00:27:18.963249,87749919.72934707,-22213.930967122316,2.0
2024-05-01 00:27:19.963250,87749919.72934707,-22224.95345184207,0.0
2024-05-01 00:27:20.963251,87749921.27301346,-24039.81870815158,0.0
2024-05-01 00:27:21.963252,87749921.27301346,-23109.893836796284,-2.0
2024-05-01 00:27:22.963253,87749918.18568066,-27214.26799555123,-2.866065983073615
2024-05-01 00:27:23.963253,87749917.91774906,-29935.49851976335,0.0
2024-05-01 00:27:24.963255,87749917.91774906,-29314.627102300525,1.0
2024-05-01 00:27:25.963255,87748914.82030563,-29742.326456144452,-1.0
2024-05-01 00:27:26.963257,87748914.82030563,-31066.1416888088,-1.0
2024-05-01 00:27:27.963257,87748916.36902735,-28441.188196107745,0.0
2024-05-01 00:27:28.963258,87748922.56391421,-29046.76339302957,-1.0
2024-05-01 00:27:29.963259,87748916.36902735,-26224.550149172544,-1.0
2024-05-01 00:27:30.963261,87748916.36902735,-26225.35734796524,0.0
2024-05-01 00:27:31.963262,87748875.63640317,-21872.449442327023,0.0
2024-05-01 00:27:32.963263,87748875.63640317,-21894.710942417383,0.0
2024-05-01 00:27:33.963264,87748875.63640317,-21893.979025036097,2.0
2024-05-01 00:27:34.963264,87748875.63640317,-24319.91595570743,0.0
2024-05-01 00:27:35.963264,87748875.63640317,-22174.864650592208,2.0
2024-05-01 00:27:36.963264,87748878.22731143,-22452.84840145707,0.0
2024-05-01 00:27:37.963266,87748878.22731143,-22002.578926205635,1.0
2024-05-01 00:27:38.963267,87748878.22731143,-20386.794089704752,2.0
2024-05-01 00:27:39.963269,87748844.3593643,-24431.65011394024,0.0
2024-05-01 00:27:40.963269,87748844.3593643,-26012.002001971006,-2.0
2024-05-01 00:27:41.963269,87749831.05716842,-37186.94897572696,0.0
2024-05-01 00:27:42.963270,87755783.43120077,-36767.51218312979,2.866065983073615
2024-05-01 00:27:43.963271,87755657.41309576,-32972.14887134731,-2.0
2024-05-01 00:27:44.963272,87755960.68674868,-27381.748344764113,0.0
2024-05-01 00:27:45.963272,87755960.68674868,-27552.312791228294,-1.0
2024-05-01 00:27:46.963272,87755960.68674868,-25536.841270446777,-2.0
2024-05-01 00:27:47.963273,87755994.69814076,-14128.798004493117,2.0
2024-05-01 00:27:48.963274,87755973.68920153,-14881.796564489603,2.0
2024-05-01 00:27:49.963275,87755992.17654261,-16341.740682721138,0.0
2024-05-01 00:27:50.963275,87755991.90979572,-19756.989928290248,-2.0
2024-05-01 00:27:51.963276,87755953.27906881,-19108.699972882867,2.0
2024-05-01 00:27:52.963277,87755946.45601384,-18257.98987981677,-2.0
2024-05-01 00:27:53.963278,87755955.29025379,-17735.947188556194,1.0
2024-05-01 00:27:54.963279,87755955.29025379,-17672.287772655487,2.0
2024-05-01 00:27:55.963279,87755863.27991956,-17056.48734769225,-2.0
2024-05-01 00:27:56.963279,87755922.8984698,-19280.739021092653,0.0
2024-05-01 00:27:57.963280,87755922.8984698,-19115.935193270445,2.0
2024-05-01 00:27:58.963281,87752961.4492349,-19234.65534181893,-1.0
2024-05-01 00:27:59.963283,87752992.17898834,-15859.855326533318,1.0
2024-05-01 00:28:00.963285,87752960.95943841,-15867.140339568257,2.0
2024-05-01 00:28:01.963285,87752961.00005381,-15986.903976365924,0.0
2024-05-01 00:28:02.963286,87752992.22903717,-12722.805469706655,0.0
2024-05-01 00:28:03.963288,87752961.69341433,-15201.525008916855,0.0
2024-05-01 00:28:04.963290,87752961.69341433,-15315.009136006236,1.0
2024-05-01 00:28:05.963290,87752961.69341433,-16529.55964410305,0.0
2024-05-01 00:28:06.963290,87748149.0245927,-34236.99057036638,-0.8660659830736148
2024-05-01 00:28:07.963292,87746135.1755821,-37501.69042016566,-2.866065983073615
2024-05-01 00:28:08.963293,87748836.95137967,-37578.075192689896,0.0
2024-05-01 00:28:09.963293,87749763.85591091,-33488.97271408141,2.0
2024-05-01 00:28:10.963294,87749783.53458501,-31947.673567667603,-2.0
2024-05-01 00:28:11.963295,87749735.36475217,-31446.486236065626,0.0
2024-05-01 00:28:12.963295,87749735.36475217,-31428.328499510884,0.0
2024-05-01 00:28:13.963295,87749735.36475217,-30285.311974793673,2.0
2024-05-01 00:28:14.963296,87749616.7676857,-30535.10530270636,-2.0
2024-05-01 00:28:15.963296,87749616.7676857,-30535.10530270636,0.0
2024-05-01 00:28:16.963297,87749870.4839525,-30355.46937468648,0.0
2024-05-01 00:28:17.963298,87749785.00336115,-32842.32683098316,0.0
2024-05-01 00:28:18.963298,87749785.00336115,-32833.65562817454,2.0
2024-05-01 00:28:19.963299,87752961.69341433,-34141.90598663688,0.8660659830736148
2024-05-01 00:28:20.963299,87752961.69341433,-31997.744021326303,1.0
2024-05-01 00:28:21.963299,87752961.69341433,-28538.60969519615,2.0
2024-05-01 00:28:22.963300,87752961.69341433,-28088.286186158657,0.0
2024-05-01 00:28:23.963302,87752992.22903717,-20075.454919859767,2.0
2024-05-01 00:28:24.963302,87752988.78888367,-22773.857150822878,-2.0
2024-05-01 00:28:25.963302,87752789.01139028,-25497.952908709645,1.0
2024-05-01 00:28:26.963303,87752991.44640772,-17105.061833515763,0.0
2024-05-01 00:28:27.963305,87752991.44640772,-21277.245602995157,0.0
2024-05-01 00:28:28.963305,87749800.41617998,-22779.357243403792,-1.0
2024-05-01 00:28:29.963306,87749860.13978875,-22309.950107350945,2.0
2024-05-01 00:28:30.963306,87752997.77999665,-21567.663744553924,2.866065983073615
2024-05-01 00:28:31.963307,87752997.77999665,-15816.563006341457,0.0
2024-05-01 00:28:32.963308,87752997.77999665,-15816.563006341457,0.0
2024-05-01 00:28:33.963308,87752997.77999665,-15547.102376550436,1.0
2024-05-01 00:28:34.963308,87752997.77999665,-15547.102376550436,0.0
2024-05-01 00:28:35.963309,87752997.77999665,-15089.7850343287,2.0
2024-05-01 00:28:36.963309,87752997.77999665,-15039.675644412637,2.0
2024-05-01 00:28:37.963310,87752997.77999665,-15028.621530860662,1.0
2024-05-01 00:28:38.963311,87752997.77999665,-15015.415008291602,1.0
2024-05-01 00:28:39.963311,87751897.87984577,-23406.94971549511,-1.0
2024-05-01 00:28:40.963311,87751312.20518678,-24335.917742326856,1.0
2024-05-01 00:28:41.963312,87751978.16524403,-20693.59520213306,0.0
2024-05-01 00:28:42.963312,87751978.16524403,-23094.76357898116,1.0
2024-05-01 00:28:43.963312,87751978.16524403,-19639.076031833887,-2.0
2024-05-01 00:28:44.963313,87751978.16524403,-22776.695690587163,-2.0
2024-05-01 00:28:45.963314,87751978.16524403,-18654.22587516904,2.0
2024-05-01 00:28:46.963314,87751978.16524403,-22955.142045214772,0.0
2024-05-01 00:28:47.963314,87749596.05701445,-26393.78066560626,-1.0
2024-05-01 00:28:48.963314,87749596.05701445,-24457.19617728889,1.0
2024-05-01 00:28:49.963315,87749596.05701445,-24523.66948851943,2.0
2024-05-01 00:28:50.963316,87749596.05701445,-25743.148693993688,-1.0
2024-05-01 00:28:51.963316,87749596.05701445,-26098.39526577294,-2.0
2024-05-01 00:28:52.963317,87749978.16524403,-23810.413102015853,0.0
2024-05-01 00:28:53.963318,87749979.20045689,-24495.17707683146,1.0
2024-05-01 00:28:54.963319,87749979.20045689,-23482.71071949601,-1.0
2024-05-01 00:28:55.963319,87749979.20045689,-24184.883890882134,1.0
2024-05-01 00:28:56.963321,87749979.20045689,-26493.297682330012,1.0
2024-05-01 00:28:57.963321,87747376.01370634,-34385.847977265716,-2.866065983073615
2024-05-01 00:28:58.963322,87743366.67952888,-35830.72434385121,-2.0
2024-05-01 00:28:59.963324,87742377.988823,-33446.76178467274,0.0
2024-05-01 00:29:00.963326,87742377.988823,-33412.66714531183,1.0
2024-05-01 00:29:01.963326,87742334.41462009,-33001.30868189037,-0.8660659830736148
2024-05-01 00:29:02.963328,87746292.81553385,-36412.20898011327,0.0
2024-05-01 00:29:03.963328,87742815.56625515,-35740.507329285145,-1.0
2024-05-01 00:29:04.963329,87745242.27729346,-37193.83931596577,1.8660659830736148
2024-05-01 00:29:05.963330,87742276.20517585,-34431.437906458974,2.0
2024-05-01 00:29:06.963332,87742276.20517585,-35703.28070269525,-2.0
2024-05-01 00:29:07.963332,87742276.20517585,-35703.28070269525,0.0
2024-05-01 00:29:08.963333,87737925.46986938,-29385.288985535502,-2.0
2024-05-01 00:29:09.963333,87735927.99631448,-29087.810218319297,1.0
2024-05-01 00:29:10.963335,87734366.67952886,-30688.74751199782,0.0
2024-05-01 00:29:11.963335,87687979.0071912,13580.291881844401,1.0
2024-05-01 00:29:12.963335,87687988.63099703,19116.839374542236,0.0
2024-05-01 00:29:13.963335,87687988.89944604,19223.455679297447,2.0
2024-05-01 00:29:14.963336,87687988.89944604,19174.184093281627,0.0
2024-05-01 00:29:15.963337,87687988.89944604,19313.51687718928,1.0
2024-05-01 00:29:16.963338,87733895.23429883,-24424.78307799995,1.0
2024-05-01 00:29:17.963339,87733899.7893293,-22888.114590972662,1.0
2024-05-01 00:29:18.963340,87733899.7893293,-23008.81539185345,-1.0
2024-05-01 00:29:19.963341,87733943.26383533,-21328.058329820633,-2.866065983073615
2024-05-01 00:29:20.963341,87733945.7306251,-19844.687614008784,1.0
2024-05-01 00:29:21.963342,87733932.16328137,-23339.56647606194,-1.8660659830736148
2024-05-01 00:29:22.963343,87687978.9024258,16977.196120485663,0.0
2024-05-01 00:29:23.963344,87728994.59904596,-18272.49621756375,2.866065983073615
2024-05-01 00:29:24.963344,87728994.59826082,-18232.171511620283,0.0
2024-05-01 00:29:25.963344,87728994.59826082,-17535.31740127504,-1.0
2024-05-01 00:29:26.963345,87728994.56979626,-18364.402879089117,0.0
2024-05-01 00:29:27.963347,87728994.53048252,-18261.1310454309,-2.0
2024-05-01 00:29:28.963347,87728986.22083421,-17904.262552574277,0.0
2024-05-01 00:29:29.963347,87733993.91383097,-20004.45943671465,2.866065983073615
2024-05-01 00:29:30.963347,87733993.91383097,-19800.540069192648,2.0
2024-05-01 00:29:31.963348,87733994.04669277,-16411.86040942371,0.0
2024-05-01 00:29:32.963350,87733994.04669277,-16258.925889015198,0.0
2024-05-01 00:29:33.963352,87733994.04669277,-15438.511146515608,0.0
2024-05-01 00:29:34.963352,87733994.0496466,-15109.539935782552,2.0
2024-05-01 00:29:35.963352,87733994.0496466,-14683.226597204804,2.0
2024-05-01 00:29:36.963353,87733994.05676664,-14428.525711417198,2.0
2024-05-01 00:29:37.963353,87733994.05676664,-14540.529675260186,0.0
2024-05-01 00:29:38.963353,87733994.05676664,-14525.455699250102,1.0
2024-05-01 00:29:39.963353,87733994.05676664,-14515.256657660007,1.0
2024-05-01 00:29:40.963354,87733994.1888385,-13568.173923149705,0.0
2024-05-01 00:29:41.963354,87733994.20314474,-12363.692037835717,0.0
2024-05-01 00:29:42.963356,87749989.219868,-23451.106173962355,0.8660659830736148
2024-05-01 00:29:43.963357,87749989.04019915,-23745.800742805004,-1.8660659830736148
2024-05-01 00:29:44.963357,87732992.09456988,-9560.397651016712,0.0
2024-05-01 00:29:45.963357,87732992.09456988,-12797.449112817645,0.0
2024-05-01 00:29:46.963357,87732992.09456988,-12067.893758505583,1.0
2024-05-01 00:29:47.963358,87732992.09456988,-12540.172036156058,-1.0
2024-05-01 00:29:48.963358,87732992.09456988,-11906.053682491183,-2.0
2024-05-01 00:29:49.963359,87733999.82073972,-7846.004609286785,2.866065983073615
2024-05-01 00:29:50.963360,87733999.82073972,-8447.28823788464,-1.0
2024-05-01 00:29:51.963361,87733999.82073972,-8446.745127096772,1.0
2024-05-01 00:29:52.963361,87733999.82073972,-6501.282379239798,-1.0
2024-05-01 00:29:53.963362,87732992.2918079,-12144.7931407094,-2.866065983073615
2024-05-01 00:29:54.963362,87732992.2918079,-11398.268911078572,2.0
2024-05-01 00:29:55.963363,87732992.29155529,-11398.277121558785,-1.0
2024-05-01 00:29:56.963365,87732993.1126744,-11396.496230751276,2.0
2024-05-01 00:29:57.963366,87731993.27284478,-12357.097086504102,0.0
2024-05-01 00:29:58.963367,87731993.28178577,-12348.380510360003,1.0
2024-05-01 00:29:59.963368,87731993.28178577,-10997.398498550057,0.0
2024-05-01 00:30:00.963370,87731993.28178577,-12726.200822487473,0.0
2024-05-01 00:30:01.963370,87731910.95405896,-15205.56885355711,-2.0
2024-05-01 00:30:02.963370,87731910.95405896,-16574.175127610564,1.0
2024-05-01 00:30:03.963371,87731910.95405896,-16968.78688827157,-1.0
2024-05-01 00:30:04.963371,87731908.78220674,-18414.16770133376,-1.8660659830736148
2024-05-01 00:30:05.963371,87731908.78220674,-18393.055075719953,0.0
2024-05-01 00:30:06.963371,87731908.78220674,-19052.811581596732,0.0
2024-05-01 00:30:07.963371,87731908.78220674,-19050.706396490335,-1.0
2024-05-01 00:30:08.963372,87731908.78220674,-19031.977383300662,2.0
2024-05-01 00:30:09.963373,87690997.82814778,19264.219436332583,2.0
2024-05-01 00:30:10.963374,87731898.24496555,-19270.90538045764,0.8660659830736148
2024-05-01 00:30:11.963376,87731898.24496555,-19349.03320211172,-2.0
2024-05-01 00:30:12.963376,87731898.24496555,-18583.57069182396,2.0
2024-05-01 00:30:13.963378,87732895.82222663,-16804.988489061594,2.866065983073615
2024-05-01 00:30:14.963378,87732895.82222663,-16804.988489061594,0.0
2024-05-01 00:30:15.963378,87732895.82222663,-18819.5038959831,-2.0
2024-05-01 00:30:16.963378,87732997.57726108,-16875.74637234211,2.0
2024-05-01 00:30:17.963380,87732997.57726108,-16869.82110284269,1.0
2024-05-01 00:30:18.963381,87732997.57726108,-15488.747535198927,0.0
2024-05-01 00:30:19.963382,87732997.57726108,-15479.327760100365,1.0
2024-05-01 00:30:20.963383,87732997.57726108,-15237.241386830807,2.0
2024-05-01 00:30:21.963384,87732997.57726108,-15233.848095029593,1.0
2024-05-01 00:30:22.963385,87732997.57726108,-14553.766867414117,-1.0
2024-05-01 00:30:23.963386,87732997.57726108,-14563.186558276415,0.0
2024-05-01 00:30:24.963387,87732997.57726108,-14873.981236562133,0.0
2024-05-01 00:30:25.963387,87732997.57726108,-14835.641182050109,1.0
2024-05-01 00:30:26.963388,87729871.39737095,-23791.117385938764,-2.866065983073615
2024-05-01 00:30:27.963388,87728886.70720774,-22198.31652009487,0.0
2024-05-01 00:30:28.963389,87727889.7691751,-20729.819636821747,1.0
2024-05-01 00:30:29.963389,87730880.58327302,-19543.778461903334,2.866065983073615
2024-05-01 00:30:30.963390,87730880.58327302,-20075.613232553005,0.0
2024-05-01 00:30:31.963391,87730880.58327302,-20059.926327705383,1.0
2024-05-01 00:30:32.963391,87730880.58327302,-20204.203462332487,-1.0
2024-05-01 00:30:33.963391,87730880.58327302,-19299.466365098953,2.0
2024-05-01 00:30:34.963391,87730880.58327302,-19295.077181845903,2.0
2024-05-01 00:30:35.963391,87728871.84256715,-19810.71001023054,-2.0
2024-05-01 00:30:36.963391,87728875.30628155,-19144.155028656125,0.0
2024-05-01 00:30:37.963392,87728875.30628155,-19144.155028656125,0.0
2024-05-01 00:30:38.963393,87728875.30628155,-19522.314594060183,2.0
2024-05-01 00:30:39.963394,87728875.30628155,-19522.314594060183,0.0
2024-05-01 00:30:40.963394,87728875.30628155,-19521.182122454047,1.0
2024-05-01 00:30:41.963395,87728882.23371036,-18998.059847041965,-1.0
2024-05-01 00:30:42.963395,87728882.23371036,-18761.301713377237,1.0
2024-05-01 00:30:43.963396,87694993.0725712,12853.979357868433,1.0
2024-05-01 00:30:44.963397,87694998.92689186,13807.88420663774,0.0
2024-05-01 00:30:45.963398,87694998.92689186,13910.737255260348,1.0
2024-05-01 00:30:46.963399,87694996.5362856,13516.432219594717,0.0
2024-05-01 00:30:47.963399,87694993.0725712,12299.286002978683,-1.8660659830736148
2024-05-01 00:30:48.963400,87713934.18942638,-3920.799385085702,1.0
2024-05-01 00:30:49.963400,87713934.18942638,-3920.7084568291903,1.0
2024-05-01 00:30:50.963400,87713975.75399919,-2434.8820738345385,1.0
2024-05-01 00:30:51.963401,87713975.75399919,-3181.3163872510195,1.0
2024-05-01 00:30:52.963401,87713934.18942638,-2907.0162555724382,-1.0
2024-05-01 00:30:53.963401,87713934.18942638,-3569.0278986543417,2.0
2024-05-01 00:30:54.963401,87713934.18942638,-3569.0278986543417,0.0
2024-05-01 00:30:55.963402,87713934.18942638,-4902.885974809527,2.0
2024-05-01 00:30:56.963402,87713934.18942638,-4214.57196354866,2.0
2024-05-01 00:30:57.963404,87713934.18942638,-4233.388714507222,-1.0
2024-05-01 00:30:58.963404,87713934.18942638,-5753.7947675436735,-1.0
2024-05-01 00:30:59.963404,87713934.18942638,-5682.906669482589,0.0
2024-05-01 00:31:00.963405,87713979.79405959,-3994.4528461694717,1.0
2024-05-01 00:31:01.963405,87713965.17189096,-2709.392618715763,-2.0
2024-05-01 00:31:02.963405,87713979.89849755,-4839.407192051411,1.0
2024-05-01 00:31:03.963405,87713965.17189096,-5379.824573546648,1.0
2024-05-01 00:31:04.963407,87705936.85187715,-2357.0589747577906,-2.866065983073615
2024-05-01 00:31:05.963407,87705680.34204325,-938.2063571512699,1.0
2024-05-01 00:31:06.963408,87691928.01602626,2320.274860292673,-0.8660659830736148
2024-05-01 00:31:07.963409,87691916.0186973,-1270.6525278836489,-0.8660659830736148
2024-05-01 00:31:08.963410,87688839.17552602,-15662.459753870964,1.0
2024-05-01 00:31:09.963410,87688137.6984969,-14753.422935053706,0.0
2024-05-01 00:31:10.963411,87665901.71837702,3452.274509385228,-2.866065983073615
2024-05-01 00:31:11.963412,87663902.5253597,-5221.452727049589,-2.866065983073615
2024-05-01 00:31:12.963412,87664874.91429803,-2703.8635938614607,-1.0
2024-05-01 00:31:13.963414,87664874.91429803,-2399.04479496181,-1.0
2024-05-01 00:31:14.963414,87663902.5253597,-3121.6071205437183,2.0
2024-05-01 00:31:15.963415,87664874.91429803,-1636.5963968485594,0.0
2024-05-01 00:31:16.963415,87664879.38164453,-827.8651662170887,0.0
2024-05-01 00:31:17.963415,87662020.1119283,-1081.3441555798054,0.0
2024-05-01 00:31:18.963415,87660020.1119283,319.27504590153694,-0.8660659830736148
2024-05-01 00:31:19.963417,87660827.8175391,-1496.6257404834032,1.0
2024-05-01 00:31:20.963418,87627989.6987146,7376.657907038927,-1.0
2024-05-01 00:31:21.963419,87589934.24048582,18094.349835917354,-2.866065983073615
2024-05-01 00:31:22.963419,87589936.65834484,14471.325063109398,-2.0
2024-05-01 00:31:23.963420,87588944.57605173,11302.88873949647,1.0
2024-05-01 00:31:24.963420,87587929.05260724,797.1117605417967,1.0
2024-05-01 00:31:25.963421,87587952.70173816,3470.787393823266,-2.0
2024-05-01 00:31:26.963423,87587952.70173816,4823.161037772894,-1.0
2024-05-01 00:31:27.963423,87587727.02797684,3251.855816245079,-1.0
2024-05-01 00:31:28.963425,87587775.16196975,-2746.890831038356,1.0
2024-05-01 00:31:29.963425,87587775.16196975,4961.782739728689,-1.0
2024-05-01 00:31:30.963425,87587850.10797983,-659.8486655205488,0.0
2024-05-01 00:31:31.963427,87587775.16196975,1821.7998082190752,-1.0
2024-05-01 00:31:32.963427,87587600.28794622,-454.7632036805153,-1.0
2024-05-01 00:31:33.963428,87587775.16196975,8120.314366787672,0.0
2024-05-01 00:31:34.963428,87587775.16196975,8118.245009690523,-1.0
2024-05-01 00:31:35.963430,87587543.74075016,10579.57832288742,0.0
2024-05-01 00:31:36.963430,87587613.28963386,16806.12380452454,0.0
2024-05-01 00:31:37.963432,87587569.08848627,14985.902802601457,-1.0
2024-05-01 00:31:38.963432,87587569.08848627,14683.163729220629,0.0
2024-05-01 00:31:39.963433,87587636.04637,16856.62327809632,2.0
2024-05-01 00:31:40.963433,87587636.04637,19108.039244413376,0.0
2024-05-01 00:31:41.963434,87570975.16846521,25373.396615982056,-0.8660659830736148
2024-05-01 00:31:42.963434,87570975.16846521,25326.5781891644,-1.0
2024-05-01 00:31:43.963434,87570975.16846521,26908.124064192176,2.0
2024-05-01 00:31:44.963435,87570973.05147968,22620.905362561345,-2.0
2024-05-01 00:31:45.963435,87570977.78135166,22495.127533748746,1.0
2024-05-01 00:31:46.963436,87570977.78135166,22301.659164711833,-1.0
2024-05-01 00:31:47.963436,87570977.78135166,20481.354877889156,1.0
2024-05-01 00:31:48.963437,87568733.37621987,16691.805735245347,-1.0
2024-05-01 00:31:49.963438,87568987.70463628,15587.927158758044,2.0
2024-05-01 00:31:50.963438,87568987.70463628,10803.141138195992,0.0
2024-05-01 00:31:51.963440,87556998.97538637,15476.43080380559,-0.8660659830736148
2024-05-01 00:31:52.963441,87565991.80309086,11677.595321834087,1.0
2024-05-01 00:31:53.963441,87565991.80309086,12057.439460217953,2.0
2024-05-01 00:31:54.963442,87570997.0626798,24296.84732453525,-1.0
2024-05-01 00:31:55.963442,87586993.59999175,12694.320883497596,1.0
2024-05-01 00:31:56.963444,87586993.60758044,16335.653613060713,2.0
2024-05-01 00:31:57.963444,87586993.60758044,16417.915946900845,1.0
2024-05-01 00:31:58.963445,87586994.14028206,18384.07300671935,2.0
2024-05-01 00:31:59.963445,87586993.60758044,16351.182369425893,-1.8660659830736148
2024-05-01 00:32:00.963446,87586992.90985473,15449.793631061912,-2.0
2024-05-01 00:32:01.963447,87586991.71388185,14929.711172536016,-2.0
2024-05-01 00:32:02.963447,87586991.71388185,14468.174757063389,-1.0
2024-05-01 00:32:03.963448,87584992.6496251,8579.589561372995,-2.0
2024-05-01 00:32:04.963450,87569998.97748068,13563.34369006753,0.0
2024-05-01 00:32:05.963452,87569998.97748068,13540.086310759187,0.0
2024-05-01 00:32:06.963453,87569998.97748068,13693.885576471686,2.0
2024-05-01 00:32:07.963454,87569999.54060158,15268.700736194849,0.0
2024-05-01 00:32:08.963454,87584993.10902351,14633.622675165534,1.0
2024-05-01 00:32:09.963456,87584993.10902351,11059.69335988164,0.0
2024-05-01 00:32:10.963457,87569999.54525174,15490.106707707047,-0.8660659830736148
2024-05-01 00:32:11.963458,87569996.81676213,13171.647676154971,-1.0
2024-05-01 00:32:12.963459,87569996.81676213,9425.59669649601,0.0
2024-05-01 00:32:13.963459,87569994.08827253,12099.174070060253,-1.0
2024-05-01 00:32:14.963459,87569999.54525174,15993.338350251317,0.0
2024-05-01 00:32:15.963460,87569999.54525174,16218.093947127461,2.0
2024-05-01 00:32:16.963461,87569999.54525174,12525.526603221893,-2.0
2024-05-01 00:32:17.963461,87569999.54525174,11289.727879017591,2.0
2024-05-01 00:32:18.963462,87568987.85390161,7726.721995934844,-2.866065983073615
2024-05-01 00:32:19.963462,87568993.92695081,8104.562392562628,0.0
2024-05-01 00:32:20.963464,87568993.92695081,8242.697996348143,1.0
2024-05-01 00:32:21.963465,87568994.08827253,14567.178324192762,-1.0
2024-05-01 00:32:22.963466,87568992.72402772,8198.517446294427,-0.8660659830736148
2024-05-01 00:32:23.963467,87567998.63575521,12014.621717050672,0.0
2024-05-01 00:32:24.963468,87569996.81676213,17909.313564687967,-1.8660659830736148
2024-05-01 00:32:25.963468,87569999.54525174,16509.374493524432,-2.0
2024-05-01 00:32:26.963469,87569999.54525174,19819.124640211463,2.0
2024-05-01 00:32:27.963469,87562995.9072656,13343.876195967197,1.0
2024-05-01 00:32:28.963470,87562995.9072656,14836.977082893252,0.0
2024-05-01 00:32:29.963471,87562996.14160074,14791.741412386298,2.0
2024-05-01 00:32:30.963471,87562996.57031177,14474.072106927633,0.0
2024-05-01 00:32:31.963471,87553999.57128896,21072.159398823977,-0.8660659830736148
2024-05-01 00:32:32.963471,87553999.57128896,20083.134337246418,1.0
2024-05-01 00:32:33.963472,87553999.57128896,20720.980249762535,2.0
2024-05-01 00:32:34.963472,87562996.14160074,21096.30442880094,-1.0
2024-05-01 00:32:35.963473,87562996.14160074,21353.551754653454,2.0
2024-05-01 00:32:36.963475,87553999.57128896,26078.02318146825,-1.0
2024-05-01 00:32:37.963475,87553999.57128896,26097.928395032883,2.0
2024-05-01 00:32:38.963477,87553999.57128896,25293.051334887743,2.0
2024-05-01 00:32:39.963477,87562995.7133542,23273.431780323386,1.0
2024-05-01 00:32:40.963477,87562996.14201878,24105.840138167143,2.0
2024-05-01 00:32:41.963477,87561996.72684081,20552.983715593815,2.0
2024-05-01 00:32:42.963477,87561996.72684081,19378.047097548842,0.0
2024-05-01 00:32:43.963479,87568993.86282651,23067.505864411592,1.0
2024-05-01 00:32:44.963479,87568993.86282651,23196.877601623535,2.0
2024-05-01 00:32:45.963480,87568993.86282651,25119.400128647685,2.0
2024-05-01 00:32:46.963481,87568993.86282651,25166.153519809246,0.0
2024-05-01 00:32:47.963482,87636980.53828655,-13828.36365814507,1.0
2024-05-01 00:32:48.963482,87636974.45650111,-10866.838692203164,-1.0
2024-05-01 00:32:49.963482,87586995.13457164,37763.855949521065,2.0
