timestamp,quantity,price,fee,amount,side,pnl,accumulated_pnl
2024-03-17 05:07,0.00070827,99023000,35.06,-70170,0,-70170.08021,-25836318.984000027
2024-03-17 05:08,0.00096874,99086000,47.99,95940,1,95940.58164,-25740378.402360026
2024-03-17 05:08,0.08581774,99023000,4248.96,8493681,1,8493681.10802,-17246697.294340026
2024-03-17 05:08,0.00297147,99023000,147.12,294096,1,294096.75381,-16952600.540530026
2024-03-17 05:08,0.00217497,99023000,107.68,215264,1,215264.37431,-16737336.166220026
2024-03-17 05:08,0.00246691,99023000,122.14,244158,1,244158.68893,-16493177.477290027
2024-03-17 05:08,0.00060592,99022000,29.99,59969,1,59969.42024000001,-16433208.057050027
2024-03-17 05:08,0.1824,98998000,9028.61,18048206,1,18048206.59,1614998.532949973
2024-03-17 05:08,0.00396153,99023000,196.14,392086,1,392086.44519000006,2007084.978139973
2024-03-17 05:11,0.2,98948000,9894.8,-19799495,0,-19799494.8,-17792409.821860027
2024-03-17 05:11,0.03027886,99079000,1499.99,2998499,1,2998499.1799399997,-14793910.641920026
2024-03-17 05:13,0.1729,99143000,8570.91,17133253,1,17133253.79,2339343.1480799727
2024-03-17 05:13,0.00083795,99144000,41.53,83036,1,83036.1848,2422379.3328799726
2024-03-17 05:13,0.00133776,99144000,66.31,132564,1,132564.56743999998,2554943.9003199725
2024-03-17 05:13,0.00529632,99038000,262.26,-524800,0,-524799.20016,2030144.7001599725
2024-03-17 05:18,0.00058386,98961000,28.88,-57809,0,-57808.24945999999,1972336.4506999725
2024-03-17 05:18,0.00064512,98997000,31.93,-63897,0,-63896.87464,1908439.5760599724
2024-03-17 05:18,0.00505521,98997000,250.22,-500701,0,-500700.84437,1407738.7316899723
2024-03-17 05:18,0.0063,99098000,312.15,624005,1,624005.25,2031743.9816899723
2024-03-17 05:19,0.00622802,99000000,308.28,-616883,0,-616882.26,1414861.7216899723
2024-03-17 05:19,0.0062,99098000,307.2,614100,1,614100.4,2028962.1216899725
2024-03-17 05:25,0.00515832,98866000,254.99,-510238,0,-510237.45512,1518724.6665699724
2024-03-17 05:25,5.946e-05,98868000,2.93,-5882,0,-5881.62128,1512843.0452899723
2024-03-17 05:25,0.00246568,98869000,121.88,-243902,0,-243901.19592,1268941.8493699722
2024-03-17 05:26,0.00505562,98914000,250.03,-500322,0,-500321.62668000004,768620.2226899723
2024-03-17 05:28,0.0083,99076000,411.16,821919,1,821919.64,1590539.8626899724
2024-03-17 05:28,0.0044,99076000,217.96,435716,1,435716.44,2026256.3026899723
2024-03-17 05:36,0.04080676,99173000,2023.46,-4048953,0,-4048952.26948,-2022695.9667900275
2024-03-17 05:36,0.00178779,99361000,88.81,177547,1,177547.79219,-1845148.1746000275
2024-03-17 05:36,0.0034262,99361000,170.21,340260,1,340260.4482,-1504887.7264000275
2024-03-17 05:36,0.00100656,99336000,49.99,99937,1,99937.65416,-1404950.0722400276
2024-03-17 05:36,0.01037803,99336000,515.45,1030396,1,1030396.5380800001,-374553.5341600275
2024-03-17 05:37,0.0027,99323000,134.08,268038,1,268038.02,-106515.5141600275
2024-03-17 05:37,0.00058419,99323000,29.01,57994,1,57994.49336999999,-48521.020790027505
2024-03-17 05:37,0.00306677,99323000,152.3,304448,1,304448.49671,255927.47591997246
2024-03-17 05:37,0.00441913,99323000,219.46,438701,1,438701.78899000003,694629.2649099724
2024-03-17 05:40,0.0019,99278000,94.31,188533,1,188533.89,883163.1549099725
2024-03-17 05:42,0.01771313,99309000,879.53,-1759953,0,-1759952.75717,-876789.6022600277
2024-03-17 05:46,0.0019934,99394000,99.06,198032,1,198032.9396,-678756.6626600276
2024-03-17 05:47,0.00010062,99355000,4.99,9992,1,9992.1101,-668764.5525600276
2024-03-17 05:47,0.0038,99355000,188.77,377360,1,377360.23,-291404.3225600276
2024-03-17 05:47,0.02339938,99355000,1162.42,2323682,1,2323682.9799,2032278.6573399724
2024-03-17 05:48,0.00023211,99268000,11.52,-23053,0,-23052.61548,2009226.0418599725
2024-03-17 05:48,0.00018681,99381000,9.28,18556,1,18556.08461,2027782.1264699725
2024-03-17 05:49,0.0585562,99400000,2910.24,5817576,1,5817576.04,7845358.166469973
2024-03-17 05:49,0.0149,99400000,740.53,1480319,1,1480319.47,9325677.636469973
2024-03-17 05:49,0.03595497,99400000,1786.96,3572137,1,3572137.058,12897814.694469973
2024-03-17 05:49,0.00054831,99400000,27.25,54474,1,54474.763999999996,12952289.458469974
2024-03-17 05:49,0.00198772,99399000,98.78,197478,1,197478.60028,13149768.058749974
2024-03-17 05:49,0.08811228,99399000,4379.13,8753893,1,8753893.389719998,21903661.448469974
2024-03-17 05:49,0.2,99278000,9927.8,-19865528,0,-19865527.8,2038133.6484699734
2024-03-17 05:53,0.0029418,99209000,145.92,-291999,0,-291998.9562,1746134.6922699735
2024-03-17 05:53,0.00499975,99208000,248.0,-496264,0,-496263.198,1249871.4942699736
2024-03-17 05:53,0.00737719,99209000,365.94,-732250,0,-732249.5827099999,517621.9115599737
2024-03-17 05:53,0.00309451,99208000,153.5,-307154,0,-307153.64808,210468.2634799737
2024-03-17 05:54,0.00256727,99209000,127.34,-254824,0,-254823.62943,-44355.36595002629
2024-03-17 05:54,5.185e-05,99209000,2.57,-5147,0,-5146.5566499999995,-49501.922600026286
2024-03-17 05:54,0.00201597,99209000,100.0,-200103,0,-200102.36773000003,-249604.2903300263
2024-03-17 05:55,0.00977377,99162000,484.59,968701,1,968701.9907399999,719097.7004099736
2024-03-17 05:55,0.14263589,99117000,7068.82,-14144711,0,-14144710.32913,-13425612.628720026
2024-03-17 05:58,0.2,99164000,9916.4,-19842717,0,-19842716.4,-33268329.028720025
2024-03-17 06:06,0.08020458,98893000,3965.83,7927705,1,7927705.69994,-25340623.328780025
2024-03-17 06:10,0.1243,98728000,6135.94,-12278027,0,-12278026.339999998,-37618649.66878002
2024-03-17 06:11,8.803e-05,98824000,4.34,8695,1,8695.136719999999,-37609954.53206002
2024-03-17 06:11,0.00543086,98824000,268.34,536430,1,536430.96864,-37073523.56342002
2024-03-17 06:11,0.00091094,98798000,44.99,89954,1,89954.06012,-36983569.50330002
2024-03-17 06:13,0.00624365,98891000,308.72,617132,1,617132.07215,-36366437.43115002
2024-03-17 06:13,0.10124532,98773000,5000.15,-10005305,0,-10005304.14236,-46371741.57351002
2024-03-17 06:13,0.2,98811000,9881.1,-19772082,0,-19772081.1,-66143822.67351002
2024-03-17 06:13,0.16757269,98891000,8285.71,16563145,1,16563145.176789999,-49580677.49672002
2024-03-17 06:13,0.01564499,98891000,773.57,1546375,1,1546375.13609,-48034302.36063002
2024-03-17 06:13,0.04954001,98795000,2447.15,-4896753,0,-4896752.43795,-52931054.79858002
2024-03-17 06:13,0.00095623,98891000,47.28,94515,1,94515.26093,-52836539.53765002
2024-03-17 06:13,0.00099081,98891000,48.99,97933,1,97933.20171,-52738606.33594002
2024-03-17 06:13,0.00506226,98891000,250.3,500361,1,500361.65366,-52238244.68228002
2024-03-17 06:13,0.00341209,98891000,168.71,337256,1,337256.28219,-51900988.40009002
2024-03-17 06:13,5.864e-05,98891000,2.89,5796,1,5796.07824,-51895192.32185002
2024-03-17 06:13,5.864e-05,98891000,2.89,5796,1,5796.07824,-51889396.24361002
2024-03-17 06:13,0.2,98890000,9889.0,19768111,1,19768111.0,-32121285.243610017
2024-03-17 06:17,0.00950716,98680000,469.08,-938636,0,-938635.6288000001,-33059920.872410018
2024-03-17 06:17,0.00118715,98679000,58.57,-117206,0,-117205.34485000002,-33177126.217260018
2024-03-17 06:17,0.04619284,98680000,2279.15,-4560589,0,-4560588.6012,-37737714.81846002
2024-03-17 06:20,0.2,98626000,9862.6,19715337,1,19715337.4,-18022377.41846002
2024-03-17 06:21,5.082e-05,98355000,2.49,4995,1,4995.9111,-18017381.50736002
2024-03-17 06:21,0.1,98356000,4917.8,9830682,1,9830682.2,-8186699.30736002
2024-03-17 06:21,6.947e-05,98355000,3.41,6829,1,6829.31185,-8179869.995510019
2024-03-17 06:22,0.04336736,98530000,2136.49,-4275123,0,-4275122.4708,-12454992.46631002
2024-03-17 06:22,0.0034,98495000,167.44,-335051,0,-335050.44,-12790042.90631002
2024-03-17 06:22,0.0002,98495000,9.84,-19709,0,-19708.84,-12809751.74631002
2024-03-17 06:22,0.004,98495000,196.99,-394177,0,-394176.99,-13203928.73631002
2024-03-17 06:22,0.00502926,98530000,247.76,-495781,0,-495780.7478,-13699709.48411002
2024-03-17 06:22,0.00408413,98530000,201.2,-402611,0,-402610.52890000003,-14102320.01301002
2024-03-17 06:22,0.01139186,98530000,561.21,-1123002,0,-1123001.1758,-15225321.188810019
2024-03-17 06:22,0.00229467,98378000,112.87,-225858,0,-225857.91525999998,-15451179.104070019
2024-03-17 06:22,0.01333363,98530000,656.88,-1314420,0,-1314419.4439,-16765598.54797002
2024-03-17 06:22,0.00397538,98530000,195.84,-391890,0,-391890.0314,-17157488.579370018
2024-03-17 06:22,0.02212629,98530000,1090.05,-2181194,0,-2181193.4036999997,-19338681.983070016
2024-03-17 06:22,0.005,98378000,245.94,-492136,0,-492135.94,-19830817.923070017
2024-03-17 06:22,0.01351284,98374000,664.65,-1329977,0,-1329976.77216,-21160794.69523002
2024-03-17 06:22,0.01306473,98346000,642.43,-1285507,0,-1285506.36658,-22446301.061810017
2024-03-17 06:22,0.00037432,98346000,18.4,-36832,0,-36831.27472,-22483132.336530015
2024-03-17 06:22,0.00631139,98530000,310.93,-622173,0,-622172.1867000001,-23105304.523230016
2024-03-17 06:23,0.00492927,98438000,242.61,484984,1,484984.87026000005,-22620319.652970016
2024-03-17 06:23,0.0047,98434000,231.31,462408,1,462408.49000000005,-22157911.162970018
2024-03-17 06:23,0.0267,98400000,1313.64,-2628594,0,-2628593.64,-24786504.80297002
2024-03-17 06:23,0.11973647,98500000,5897.02,-11799940,0,-11799939.315,-36586444.11797002
2024-03-17 06:23,0.0267,98287000,1312.13,-2625575,0,-2625575.0300000003,-39212019.14797002
2024-03-17 06:23,0.00100147,98500000,49.32,-98695,0,-98694.115,-39310713.26297002
2024-03-17 06:24,0.2,98568000,9856.8,19703743,1,19703743.2,-19606970.062970024
2024-03-17 06:25,0.15499799,98673000,7647.05,15286469,1,15286469.61727,-4320500.445700023
2024-03-17 06:25,0.04500201,98673000,2220.24,4438263,1,4438263.09273,117762.64702997636
2024-03-17 06:25,0.2,98651000,9865.1,-19740066,0,-19740065.1,-19622302.452970024
2024-03-17 06:25,0.2,98680000,9868.0,-19745868,0,-19745868.0,-39368170.45297003
2024-03-17 06:25,0.0222,98569000,1094.11,2187137,1,2187137.6900000004,-37181032.76297003
2024-03-17 06:25,0.0019137,98581000,94.32,188560,1,188560.1397,-36992472.62327003
2024-03-17 06:25,0.00010143,98581000,4.99,9994,1,9994.080829999999,-36982478.54244003
2024-03-17 06:25,0.01420694,98569000,700.18,1399663,1,1399663.68886,-35582814.85358003
2024-03-17 06:26,0.00192753,98472000,94.9,189712,1,189712.83416,-35393102.01942003
2024-03-17 06:26,0.0002539,98462000,12.49,24987,1,24987.011799999997,-35368115.00762003
2024-03-17 06:26,0.16455253,98462000,8101.08,16194070,1,16194070.12886,-19174044.87876003
2024-03-17 06:26,0.01015733,98451000,499.99,999499,1,999499.30583,-18174545.57293003
2024-03-17 06:26,0.00020293,98472000,9.99,19972,1,19972.93296,-18154572.63997003
2024-03-17 06:26,0.00191784,98472000,94.42,188759,1,188759.12047999998,-17965813.51949003
2024-03-17 06:26,6.09e-05,98472000,2.99,5993,1,5993.9548,-17959819.56469003
2024-03-17 06:26,0.0101462,98472000,499.55,998617,1,998617.0563999999,-16961202.50829003
2024-03-17 06:26,0.0134,98561000,660.35,-1321378,0,-1321377.7500000002,-18282580.25829003
2024-03-17 06:26,0.003,98579000,147.86,-295885,0,-295884.86,-18578465.11829003
2024-03-17 06:26,0.00439503,98560000,216.58,-433391,0,-433390.7368000001,-19011855.85509003
2024-03-17 06:26,0.00055704,98559000,27.45,-54929,0,-54928.755359999996,-19066784.61045003
2024-03-17 06:26,0.001,98472000,49.23,98422,1,98422.77,-18968361.84045003
2024-03-17 06:27,0.02028459,98597000,999.99,1998999,1,1998999.73023,-16969362.11022003
2024-03-17 06:27,0.02177028,98458000,1071.72,-2144530,0,-2144529.9482400003,-19113892.05846003
2024-03-17 06:27,0.10142297,98491000,4994.62,-9994245,0,-9994244.358269999,-29108136.41673003
2024-03-17 06:27,0.01875663,98597000,924.67,1848422,1,1848422.77811,-27259713.63862003
2024-03-17 06:27,0.01138926,98655000,561.8,1123045,1,1123045.6453,-26136667.99332003
2024-03-17 06:27,0.00010136,98655000,4.99,9994,1,9994.6808,-26126673.31252003
2024-03-17 06:27,0.0030409,98655000,149.99,299849,1,299849.99950000003,-25826823.313020032
2024-03-17 06:27,0.08127,98655000,4008.84,8013683,1,8013683.01,-17813140.30302003
2024-03-17 06:28,0.00047052,98640000,23.2,46388,1,46388.8928,-17766751.41022003
2024-03-17 06:28,0.00044604,98640000,21.99,43975,1,43975.3956,-17722776.014620032
2024-03-17 06:28,0.00101317,98640000,49.96,99889,1,99889.1288,-17622886.88582003
2024-03-17 06:28,6.082e-05,98648000,2.99,5996,1,5996.78136,-17616890.10446003
2024-03-17 06:28,0.00281832,98640000,138.99,277860,1,277860.0948,-17339030.00966003
2024-03-17 06:29,0.00049856,98463000,24.54,-49115,0,-49114.25328,-17388144.26294003
2024-03-17 06:30,0.19007166,98498000,9360.83,-18731040,0,-18731039.19668,-36119183.45962003
2024-03-17 06:30,0.0161,98498000,792.9,-1586611,0,-1586610.7,-37705794.15962003
2024-03-17 06:31,0.00191897,98303000,94.32,188546,1,188546.18791,-37517247.97171003
2024-03-17 06:31,0.00933956,98303000,459.05,917647,1,917647.71668,-36599600.255030036
2024-03-17 06:31,0.00576593,98303000,283.4,566524,1,566524.81679,-36033075.43824004
2024-03-17 06:31,0.0091,98454000,447.96,895483,1,895483.4400000001,-35137591.99824004
2024-03-17 06:32,0.00010159,98430000,4.99,9994,1,9994.5137,-35127597.48454004
2024-03-17 06:33,0.05076193,98477000,2499.44,4996383,1,4996383.140609999,-30131214.34393004
2024-03-17 06:34,0.00101698,98321000,49.99,99940,1,99940.50057999999,-30031273.843350038
2024-03-17 06:34,0.00298078,98321000,146.53,292926,1,292926.74038,-29738347.102970038
2024-03-17 06:34,0.00025426,98322000,12.49,24986,1,24986.86172,-29713360.24125004
2024-03-17 06:34,0.00508078,98370000,249.89,499546,1,499546.4386,-29213813.80265004
2024-03-17 06:34,0.00138985,98392000,68.37,136681,1,136681.7512,-29077132.051450036
2024-03-17 06:36,0.0032,98286000,157.25,-314673,0,-314672.45,-29391804.501450036
2024-03-17 06:36,0.0032,98285000,157.25,-314670,0,-314669.25,-29706473.751450036
2024-03-17 06:36,0.00076421,98396000,37.59,75157,1,75157.61716,-29631316.134290036
2024-03-17 06:36,0.08297486,98285000,4077.59,-8159262,0,-8159261.7051,-37790577.83939004
2024-03-17 06:36,0.00472514,98285000,232.2,-464643,0,-464642.5849,-38255220.42429004
2024-03-17 06:36,0.00244588,98396000,120.33,240544,1,240544.47848000002,-38014675.94581004
2024-03-17 06:37,0.09638857,98312000,4738.07,-9480892,0,-9480891.163840001,-47495567.109650046
2024-03-17 06:37,3.99e-06,98312000,0.19,-393,0,-392.45488,-47495959.564530045
2024-03-17 06:37,0.2,98500000,9850.0,19690150,1,19690150.0,-27805809.564530045
2024-03-17 06:37,0.00025408,98392000,12.49,24986,1,24986.94936,-27780822.615170043
2024-03-17 06:37,0.00203166,98392000,99.94,199799,1,199799.15071999998,-27581023.464450043
2024-03-17 06:37,0.02034256,98392000,1000.77,2000544,1,2000544.39352,-25580479.07093004
2024-03-17 06:38,0.0116,98388000,570.65,1140730,1,1140730.15,-24439748.920930043
2024-03-17 06:38,0.00025409,98388000,12.49,24986,1,24986.91692,-24414762.004010044
2024-03-17 06:38,0.01007783,98388000,495.76,991041,1,991041.7780399999,-23423720.225970045
2024-03-17 06:38,0.01017294,98388000,500.44,1000394,1,1000394.78072,-22423325.445250046
2024-03-17 06:38,0.00920031,98388000,452.6,904747,1,904747.50028,-21518577.944970045
2024-03-17 06:40,0.2,98651000,9865.1,19720334,1,19720334.9,-1798243.0449700467
2024-03-17 06:40,0.0356,98700000,1756.86,3511963,1,3511963.14,1713720.0950299534
2024-03-17 06:42,0.00293911,98241000,144.37,-288886,0,-288885.47551,1424834.6195199534
2024-03-17 06:43,0.00101389,98575000,49.97,99894,1,99894.23675,1524728.8562699533
2024-03-17 06:43,0.04540905,98246000,2230.62,-4463489,0,-4463488.1463,-2938759.290030047
2024-03-17 06:43,0.2,98352000,9835.2,-19680236,0,-19680235.2,-22618994.490030047
2024-03-17 06:43,0.00451819,98247000,221.94,-444121,0,-444120.55293,-23063115.042960048
2024-03-17 06:44,0.00428216,98394000,210.66,421128,1,421128.19104000006,-22641986.851920046
2024-03-17 06:44,0.0019,98394000,93.47,186855,1,186855.13,-22455131.721920047
2024-03-17 06:44,0.00230991,98394000,113.64,227167,1,227167.64454,-22227964.077380046
2024-03-17 06:44,0.0037,98394000,182.02,363875,1,363875.77999999997,-21864088.297380045
2024-03-17 06:44,0.0020208,98394000,99.41,198735,1,198735.1852,-21665353.112180047
2024-03-17 06:44,0.00399893,98394000,196.73,393273,1,393273.98842000007,-21272079.12376005
2024-03-17 06:44,0.0013,98394000,63.95,127848,1,127848.25,-21144230.87376005
2024-03-17 06:44,0.00397636,98394000,195.62,391054,1,391054.34584,-20753176.52792005
2024-03-17 06:44,0.00404274,98394000,198.89,397582,1,397582.46956,-20355594.058360048
2024-03-17 06:44,0.0038,98394000,186.94,373710,1,373710.26,-19981883.798360046
2024-03-17 06:44,0.00121766,98394000,59.9,119750,1,119750.53804,-19862133.260320045
2024-03-17 06:44,0.00010162,98394000,4.99,9993,1,9993.808280000001,-19852139.452040046
2024-03-17 06:46,0.00010148,98474000,4.99,-9999,0,-9998.131519999999,-19862137.583560046
2024-03-17 06:47,0.00183423,98479000,90.31,-180724,0,-180723.44617,-20042861.029730044
2024-03-17 06:47,0.17574516,98562000,8660.89,17313133,1,17313133.56992,-2729727.4598100446
2024-03-17 06:47,0.00321428,98562000,158.4,316647,1,316647.46536,-2413079.994450045
2024-03-17 06:47,0.00429678,98562000,211.74,423287,1,423287.49036,-1989792.5040900449
2024-03-17 06:47,0.0113,98563000,556.88,1113205,1,1113205.02,-876587.4840900449
2024-03-17 06:47,0.00010154,98563000,5.0,10003,1,10003.087019999999,-866584.3970700449
2024-03-17 06:47,0.00508386,98563000,250.54,500829,1,500829.95318,-365754.4438900449
2024-03-17 06:47,0.011,98562000,542.09,1083639,1,1083639.91,717885.466109955
2024-03-17 06:47,0.00574378,98562000,283.05,565835,1,565835.39436,1283720.860469955
2024-03-17 06:48,0.0011,98451000,54.14,108241,1,108241.96,1391962.820469955
2024-03-17 06:48,0.0035838,98451000,176.41,352652,1,352652.28380000003,1744615.104269955
2024-03-17 06:53,0.00325118,98367000,159.9,-319969,0,-319968.72306000005,1424646.381209955
2024-03-17 06:53,0.07365451,98367000,3622.58,-7248796,0,-7248795.7651700005,-5824149.383960046
2024-03-17 06:53,0.00841295,98373000,413.8,-828021,0,-828020.9303500002,-6652170.314310046
2024-03-17 06:53,0.1,98379000,4918.95,-9842819,0,-9842818.95,-16494989.264310045
2024-03-17 06:53,0.00447862,98482000,220.53,440842,1,440842.92484,-16054146.339470046
2024-03-17 06:54,0.05017088,98302000,2465.94,-4934364,0,-4934363.78576,-20988510.125230044
2024-03-17 06:58,0.00092435,98192000,45.38,90718,1,90718.3952,-20897791.730030045
2024-03-17 06:59,0.00019101,98139000,9.37,18736,1,18736.16039,-20879055.569640044
2024-03-17 06:59,0.00010189,98139000,4.99,9994,1,9994.39271,-20869061.176930044
2024-03-17 07:02,0.00773017,98068000,379.04,757703,1,757703.2715599999,-20111357.905370045
2024-03-17 07:05,0.00025378,97995000,12.43,24856,1,24856.7411,-20086501.164270047
2024-03-17 07:05,0.12457643,98027000,6105.92,-12217960,0,-12217959.62361,-32304460.78788005
2024-03-17 07:05,0.10195587,98001000,4995.88,-9996774,0,-9996773.095870001,-42301233.88375005
2024-03-17 07:05,0.01123332,98001000,550.43,-1101427,0,-1101427.02332,-43402660.90707005
2024-03-17 07:05,0.01059367,98001000,519.09,-1038710,0,-1038709.34367,-44441370.25074005
2024-03-17 07:05,0.11847669,97995000,5805.06,11604318,1,11604318.176549999,-32837052.07419005
2024-03-17 07:05,0.08126953,97995000,3982.0,7960025,1,7960025.5923500005,-24877026.48184005
2024-03-17 07:06,0.1297,97900000,6348.81,-12703979,0,-12703978.810000002,-37581005.291840054
2024-03-17 07:07,0.01142057,97696000,557.87,1115186,1,1115186.1367199998,-36465819.15512005
2024-03-17 07:07,0.14545272,97696000,7105.07,14203043,1,14203043.86312,-22262775.29200005
2024-03-17 07:07,0.01093061,97693000,533.92,1067310,1,1067310.1627300002,-21195465.12927005
2024-03-17 07:07,0.0002047,97693000,9.99,19987,1,19987.767099999997,-21175477.36217005
2024-03-17 07:07,0.00237457,97693000,115.98,231862,1,231862.88700999998,-20943614.47516005
2024-03-17 07:07,0.00102354,97693000,49.99,99942,1,99942.70322,-20843671.771940053
2024-03-17 07:07,0.00010226,97693000,4.99,9985,1,9985.09618,-20833686.675760053
2024-03-17 07:09,0.00409441,97694000,199.99,399799,1,399799.30053999997,-20433887.375220053
2024-03-17 07:10,0.00011374,97589000,5.54,11094,1,11094.23286,-20422793.142360054
2024-03-17 07:17,0.0030761,97520000,149.99,299831,1,299831.282,-20122961.860360052
2024-03-17 07:17,0.00456071,97593000,222.54,-445316,0,-445315.91102999996,-20568277.77139005
2024-03-17 07:17,0.05,97593000,2439.82,-4882090,0,-4882089.82,-25450367.59139005
2024-03-17 07:17,0.00050257,97520000,24.5,48986,1,48986.1264,-25401381.46499005
2024-03-17 07:17,0.19642133,97520000,9577.5,19145430,1,19145430.6016,-6255950.863390051
2024-03-17 07:18,0.13910679,97808000,6802.87,-13612560,0,-13612559.78632,-19868510.64971005
2024-03-17 07:18,0.00181578,97793000,88.78,177481,1,177481.79353999998,-19691028.85617005
2024-03-17 07:18,0.0081,97806000,396.11,-792625,0,-792624.71,-20483653.56617005
2024-03-17 07:18,0.0019,97805000,92.91,-185923,0,-185922.41,-20669575.97617005
2024-03-17 07:18,0.00921194,97805000,450.48,-901425,0,-901424.2717,-21571000.24787005
2024-03-17 07:18,1.929e-05,97805000,0.94,-1888,0,-1887.59845,-21572887.84632005
2024-03-17 07:18,0.00118422,97793000,57.9,115750,1,115750.52646,-21457137.319860052
2024-03-17 07:18,0.08115804,97818000,3969.35,-7942687,0,-7942686.50672,-29399823.82658005
2024-03-17 07:18,0.11892054,97793000,5814.79,11623781,1,11623781.57822,-17776042.248360053
2024-03-17 07:18,0.003,97614000,146.42,-292989,0,-292988.42,-18069030.668360054
2024-03-17 07:18,0.003,97614000,146.42,-292989,0,-292988.42,-18362019.088360056
2024-03-17 07:18,0.0359131,97614000,1752.81,-3507375,0,-3507374.1534,-21869393.241760056
2024-03-17 07:18,0.0429,97627000,2094.09,-4190293,0,-4190292.39,-26059685.631760057
2024-03-17 07:18,0.01285097,97627000,627.3,-1255229,0,-1255228.94819,-27314914.579950057
2024-03-17 07:18,0.00703363,97627000,343.33,-687016,0,-687015.5260099999,-28001930.105960056
2024-03-17 07:18,0.01933156,97597000,943.35,-1887646,0,-1887645.6113200001,-29889575.717280056
2024-03-17 07:18,0.08107946,97793000,3964.5,7925039,1,7925039.13178,-21964536.585500054
2024-03-17 07:19,0.008913,97841000,436.02,-872493,0,-872492.8530000001,-22837029.438500054
2024-03-17 07:19,0.1033895,97841000,5057.86,-10120790,0,-10120789.929499999,-32957819.368000053
2024-03-17 07:19,0.00693,97841000,339.01,-678378,0,-678377.14,-33636196.50800005
2024-03-17 07:19,0.009,97841000,440.28,-881010,0,-881009.2799999999,-34517205.788000055
2024-03-17 07:19,0.2,97927000,9792.7,19575607,1,19575607.3,-14941598.488000054
2024-03-17 07:19,0.0037455,97841000,183.23,-366647,0,-366646.6955,-15308245.183500053
2024-03-17 07:19,0.03839226,97841000,1878.16,-3758216,0,-3758215.27066,-19066460.454160053
2024-03-17 07:19,0.04179028,97857000,2044.73,-4091517,0,-4091516.15996,-23157976.61412005
2024-03-17 07:19,0.0037948,97841000,185.64,-371473,0,-371472.6668,-23529449.28092005
2024-03-17 07:19,0.01,97841000,489.2,-978900,0,-978899.2,-24508348.48092005
2024-03-17 07:19,0.0020176,97841000,98.7,-197503,0,-197502.70160000003,-24705851.18252005
2024-03-17 07:19,0.00081734,97841000,39.98,-80010,0,-80009.34293999999,-24785860.52546005
2024-03-17 07:19,0.00305668,97839000,149.53,-299212,0,-299212.04452000005,-25085072.56998005
2024-03-17 07:19,0.00295,97839000,144.31,-288770,0,-288769.36,-25373841.92998005
2024-03-17 07:19,0.00661466,97839000,323.58,-647496,0,-647495.2997399999,-26021337.229720052
2024-03-17 07:19,0.029,97839000,1418.66,-2838750,0,-2838749.66,-28860086.889720052
2024-03-17 07:19,0.03,97839000,1467.58,-2936638,0,-2936637.58,-31796724.46972005
2024-03-17 07:19,0.0077749,97839000,380.34,-761069,0,-761068.7811,-32557793.250820052
2024-03-17 07:19,0.00765009,97839000,374.23,-748852,0,-748851.3855099999,-33306644.636330053
2024-03-17 07:19,0.0119,97839000,582.14,-1164867,0,-1164866.24,-34471510.876330055
2024-03-17 07:19,0.13464684,97994000,6597.29,13187985,1,13187985.14896,-21283525.727370054
2024-03-17 07:19,0.0051,97841000,249.49,-499239,0,-499238.59,-21782764.317370053
2024-03-17 07:19,0.00410629,97838000,200.87,-401952,0,-401952.07102000003,-22184716.388390053
2024-03-17 07:20,0.01019711,98067000,499.99,999499,1,999499.9963700001,-21185216.392020054
2024-03-17 07:20,6.118e-05,98067000,2.99,5996,1,5996.749059999999,-21179219.642960053
2024-03-17 07:20,0.00050991,98056000,24.99,49974,1,49974.74496,-21129244.898000054
2024-03-17 07:20,0.01019492,98056000,499.83,999173,1,999173.24552,-20130071.652480055
2024-03-17 07:20,0.0005099,98056000,24.99,49973,1,49973.7644,-20080097.888080053
2024-03-17 07:20,0.00101982,98056000,49.99,99949,1,99949.47992,-19980148.408160053
2024-03-17 07:20,0.02788305,98067000,1367.2,2733039,1,2733039.86435,-17247108.543810055
2024-03-17 07:21,0.01017428,98238000,499.75,999001,1,999001.16864,-16248107.375170054
2024-03-17 07:21,0.00229333,98218000,112.62,225133,1,225133.66594,-16022973.709230054
2024-03-17 07:21,5.09e-05,98218000,2.49,4996,1,4996.8062,-16017976.903030055
2024-03-17 07:21,0.0046,98080000,225.58,-451394,0,-451393.58,-16469370.483030055
2024-03-17 07:21,0.10352552,98080000,5076.89,-10158860,0,-10158859.8916,-26628230.374630056
2024-03-17 07:21,0.003,98080000,147.12,-294388,0,-294387.12,-26922617.494630057
2024-03-17 07:21,0.03789405,98218000,1860.93,3720016,1,3720016.8729,-23202600.62173006
2024-03-17 07:25,0.00509,98132000,249.74,-499742,0,-499741.62,-23702342.24173006
2024-03-17 07:26,0.02794865,98248000,1372.94,2744526,1,2744526.0252,-20957816.216530062
2024-03-17 07:26,0.00101783,98248000,49.99,99949,1,99949.77183999999,-20857866.444690064
2024-03-17 07:26,0.2,98248000,9824.8,19639775,1,19639775.2,-1218091.2446900643
2024-03-17 07:26,0.0282,98248000,1385.29,2769208,1,2769208.31,1551117.0653099357
2024-03-17 07:26,0.2,98144000,9814.4,-19638615,0,-19638614.4,-18087497.334690064
2024-03-17 07:26,0.2,98143000,9814.3,-19638415,0,-19638414.3,-37725911.63469006
